submitted_on,water_point_name,latitude,longitude,chlorination_rehab_date,community_mobilised,functional_status_before,rating_bolts_nuts,rating_compression_cone,rating_cylinder,rating_flapper,rating_footvalve_bobbin,rating_footvalve_body,rating_footvalve_oring,rating_fulcrum_pin,rating_fulcrum_bearings,rating_handle,rating_hanger_pin,rating_hanger_bearings,rating_head_bolt,rating_plunger_bobbin,rating_plunger_body,rating_plunger_useal,rating_pump_head_case,rating_pump_head_cover,rating_rising_main,rating_rising_centralisers,rating_rods,rating_rod_centralisers,rating_rodhanger,rating_rope,rating_socket,rating_steel_cone,rating_top_sleeve,rod_count,broken_parts_fished_out,broken_parts_comments,silt_observed,corrosion_observed,slime_observed,rising_main_length_m,rope_attached,photos_of_removed_parts,pedestal_condition,pedestal_firm,photos_of_civil_work,latrines_within_30m,latrines_within_100m,cemetery_within_30m,waste_dumps_within_30m,difficult_access_by_car,chlorination_done,parts_chlorinated,parts_chlorinated_unknown,borehole_depth_m,water_depth_m,chlorine_water_buckets,hth_dissolved_properly,chlorinated_parts_installed,replaced_rising_main_length_m,replaced_rod_count,replaced_bolts_nuts_tick,replaced_bolts_nuts_count,replaced_compression_cone_tick,replaced_compression_cone_count,replaced_cylinder_tick,replaced_cylinder_count,replaced_flapper_tick,replaced_flapper_count,replaced_footvalve_bobbin_tick,replaced_footvalve_bobbin_count,replaced_footvalve_body_tick,replaced_footvalve_body_count,replaced_footvalve_oring_tick,replaced_footvalve_oring_count,replaced_fulcrum_pin_tick,replaced_fulcrum_pin_count,replaced_fulcrum_bearings_tick,replaced_fulcrum_bearings_count,replaced_handle_tick,replaced_handle_count,replaced_hanger_pin_tick,replaced_hanger_pin_count,replaced_hanger_bearings_tick,replaced_hanger_bearings_count,replaced_head_bolt_tick,replaced_head_bolt_count,replaced_plunger_bobbin_tick,replaced_plunger_bobbin_count,replaced_plunger_body_tick,replaced_plunger_body_count,replaced_plunger_useal_tick,replaced_plunger_useal_count,replaced_pump_head_case_tick,replaced_pump_head_case_count,replaced_pump_head_cover_tick,replaced_pump_head_cover_count,replaced_rising_main_tick,replaced_rising_main_count,replaced_rising_centralisers_tick,replaced_rising_centralisers_count,replaced_rods_tick,replaced_rods_count,replaced_rod_centralisers_tick,replaced_rod_centralisers_count,replaced_rodhanger_tick,replaced_rodhanger_count,replaced_rope_tick,replaced_rope_count,replaced_socket_tick,replaced_socket_count,replaced_steel_cone_tick,replaced_steel_cone_count,replaced_top_sleeve_tick,replaced_top_sleeve_count,functionality_after,time_to_fill_20l_bucket,strokes_to_yield_water
14/06/2020,Ndanga 3 borehole,-15.7675495,35.2509629,4/7/2019,Yes,Partially Functional,5,2,2,Missing,2,2,2,4,5,3,4,5,Missing,4,3,5,2,2,2,2,1,5,2,2,2,3,4,3,No,NA,No,No,No,11,Yes,https://api.mwater.co/v3/images/55fc24b3441d4be2b97aff8522806ae4; https://api.mwater.co/v3/images/33e4152441cf4115aaf4a760862d150f; https://api.mwater.co/v3/images/fa311fef47a74d3babf0dc265e4663d3,Minimal Wear,Yes,https://api.mwater.co/v3/images/cbd52c0e0f8943b2872e576a88b052a2; https://api.mwater.co/v3/images/40e3567b063247948144ffd3109e275b; https://api.mwater.co/v3/images/719833a9a1c54f4db725542e80bdd559,Yes,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,11,3,TRUE,4,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,FALSE,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,Functional,53.282,1
13/12/2019,Pasani primary school borehole,-15.9273928,35.4734956,4/7/2019,Yes,Partially Functional,4,3,2,Missing,3,2,3,4,4,3,4,4,4,4,4,4,4,3,2,3,2,4,4,2,3,3,3,11,Yes,NA,Yes,Yes,Yes,33,Yes,https://api.mwater.co/v3/images/7c17aa1ea2ef44c79a6470106d24d9ca,Minimal Wear,Yes,https://api.mwater.co/v3/images/3ac0050305244c9c9c964e321d1a397e; https://api.mwater.co/v3/images/dc59761c25134dd9851edd064431e39d; https://api.mwater.co/v3/images/10432445a15242fa997293e89b11fe41,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,33,11,TRUE,4,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,TRUE,1,TRUE,11,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,Functional,43.93,1
18/06/2019,Mkawera Borehole,-15.9268567,35.4720033,4/7/2019,Yes,Partially Functional,2,2,2,2,4,4,3,4,4,2,2,4,2,2,4,4,2,2,2,2,2,4,2,2,2,2,2,11,No,NA,No,No,No,33,Yes,https://api.mwater.co/v3/images/59664df820194020845858a1eb382377,As New,Yes,https://api.mwater.co/v3/images/d521dab6c04543e4aa7bd0463879145e; https://api.mwater.co/v3/images/db7f432502a54439b4c562b026a3f2a4,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,52.881,1
8/7/2019,KAPALA VILLAGE  BOREHOLE  01,-15.9751917,35.33574,4/7/2019,Yes,Partially Functional,3,2,2,Missing,2,2,4,2,4,2,3,4,2,4,4,4,2,2,2,Missing,2,4,3,4,3,3,4,7,Yes,NA,No,No,No,27,Yes,https://api.mwater.co/v3/images/529c17a060ab4f918af2180a3668c2e8,Moderate Wear,Yes,https://api.mwater.co/v3/images/457e2fab42b946b7839c073c83e3ff55; https://api.mwater.co/v3/images/d9e9e72d48074579ae2b0d6315f850ec; https://api.mwater.co/v3/images/777d9bd0eeb3405abfbb422300816c44,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,19,7,TRUE,4,TRUE,1,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,7,NA,NA,TRUE,1,TRUE,4,FALSE,NA,TRUE,1,Functional,45.431,1
11/12/2019,Nthiramanja(mangomo) borehole  01,-15.9709693,35.3425696,4/7/2019,Yes,Partially Functional,2,2,2,4,2,2,2,3,4,2,4,4,Missing,4,4,4,2,2,2,2,2,4,2,2,2,2,1,11,No,NA,Yes,Yes,No,33,Yes,https://api.mwater.co/v3/images/ffa0793b535e4226b0d921ebd736a99e,Minimal Wear,Yes,https://api.mwater.co/v3/images/bb66005390284606a18d971169ea2a70,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,0,0,TRUE,1,NA,0,NA,0,TRUE,1,NA,0,NA,0,NA,0,TRUE,1,TRUE,2,NA,0,TRUE,1,TRUE,2,TRUE,1,TRUE,1,TRUE,1,TRUE,1,NA,0,NA,0,NA,0,NA,0,NA,0,TRUE,11,TRUE,1,NA,0,NA,0,NA,0,NA,0,Functional,53.57,1
3/7/2019,KAPALA VILLAGE BOREHOLE  03,-15.96566,35.337675,4/7/2019,Yes,Partially Functional,2,2,2,2,2,2,2,1,4,2,1,4,2,5,2,4,2,2,2,2,2,4,2,1,2,2,1,5,No,NA,Yes,No,No,15,Yes,https://api.mwater.co/v3/images/76e22b63b89644e8bc1defc5b30eab1c; https://api.mwater.co/v3/images/f6b72ea56f2c47b2969bb3260d651bca,Minimal Wear,Yes,https://api.mwater.co/v3/images/e5427d24f6d64585b387c98fdaf41ef2; https://api.mwater.co/v3/images/77d9a95cb8af4a8f82c8fae9b37bd1d6; https://api.mwater.co/v3/images/cfb842c3a9534163b484606195424dfa; https://api.mwater.co/v3/images/e4b7da930ce34ed2b092b521db8af724,Yes,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2,NA,NA,NA,NA,TRUE,2,NA,NA,TRUE,1,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,52.75,1
3/3/2020,KAPALA VILLAGE BOREHOLE  03,-15.96566,35.337675,4/7/2019,Yes,Partially Functional,4,2,2,5,2,2,2,4,5,2,4,5,4,5,3,4,4,4,4,2,1,4,2,2,2,2,1,9,No,NA,No,No,No,30,Yes,https://api.mwater.co/v3/images/fe4cc70ef5ff443a99e6977b75e4c93d; https://api.mwater.co/v3/images/e1f78f6e12774301a99e6a11b290276a; https://api.mwater.co/v3/images/983619158eb54f7abfd10224ec05ed0d; https://api.mwater.co/v3/images/e9ed0fd35ac04cbe90e638967b45cc52; https://api.mwater.co/v3/images/569579fcbfb14b0fb3f737aff35b6b05; https://api.mwater.co/v3/images/188c1b1890204c85aa11a4e4a2589d70,Minimal Wear,Yes,https://api.mwater.co/v3/images/f5fcd330f2a94ee2958128a81dd69183; https://api.mwater.co/v3/images/59022cd15ddf46cba4f717cd21b1a55a; https://api.mwater.co/v3/images/a1bf3228257f4b2587d23d7912282c21; https://api.mwater.co/v3/images/5bb25d047c3d4fbbb87d38565a5164eb,Yes,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,30,9,TRUE,4,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,TRUE,1,TRUE,1,TRUE,2,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,54.69,1
14/06/2019,Nthiramanja(thukuwa),-15.96029756,35.34602165,4/7/2019,Yes,Partially Functional,3,2,5,Missing,5,3,4,5,4,2,5,4,2,4,3,5,3,2,3,4,3,4,2,2,4,2,4,10,No,NA,No,No,No,30,Yes,https://api.mwater.co/v3/images/3fe720bc560948989734f3e9001dd6c6; https://api.mwater.co/v3/images/fc4652b9ab5d472782e78b58a15fa88f; https://api.mwater.co/v3/images/43191e9b5bfb4724a30b52e6b399b817; https://api.mwater.co/v3/images/f7c5408fe3c74a189402350b79e8f3a2; https://api.mwater.co/v3/images/caa4dcb25f2e44d9b1bbabb5b669e8e8; https://api.mwater.co/v3/images/f5e347eb1c2f436e976fc999d5d874c7,Minimal Wear,Yes,https://api.mwater.co/v3/images/1dfd546411e14d4190ca988e5f97517d; https://api.mwater.co/v3/images/5e53241a245b44ce8bc16427f33b08b2; https://api.mwater.co/v3/images/ffefbe5d532d426a859b2e317e158840,Yes,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,34,11,TRUE,1,NA,NA,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,TRUE,1,TRUE,3,TRUE,1,TRUE,3,NA,NA,NA,NA,TRUE,7,NA,NA,TRUE,3,Functional,52.541,2
28/02/2020,Nthiramanja(thukuwa),-15.96029756,35.34602165,4/7/2019,Yes,Partially Functional,2,2,2,2,3,3,2,5,5,2,5,5,2,5,5,5,2,3,2,3,2,4,2,2,2,2,2,2,No,NA,Yes,No,Yes,4,Yes,https://api.mwater.co/v3/images/990d5ea28f3a431bb76039d8b4102c78,Minimal Wear,Yes,https://api.mwater.co/v3/images/6f88d01bc2024fb1b91573470ce4510d; https://api.mwater.co/v3/images/eb04f3789efd404bb91559c0b5fb2ee0; https://api.mwater.co/v3/images/597abb5410254503970d5c27a789876d,Yes,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,39.58,1
20/06/2019,Mbali 01 moswue,-15.93840737,35.3494978,4/7/2019,Yes,Non-functional,4,2,2,4,2,2,2,5,5,2,5,5,2,5,5,5,2,2,2,2,4,4,1,3,2,2,3,3,No,NA,Yes,Yes,Yes,9,Yes,https://api.mwater.co/v3/images/0422170d67de461291dda3839b852f1a; https://api.mwater.co/v3/images/380b1db59ad244e4b49aa910f5a9ac7b,Minimal Wear,Yes,https://api.mwater.co/v3/images/125a82b23e5d44f6b9181043f1bacf00; https://api.mwater.co/v3/images/1dbb9d3261484f47beae26f168a0543c,Yes,Yes,No,No,No,Yes,NA,NA,9,7,7,Yes,Yes,10,3,TRUE,1,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,TRUE,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,53.99,1
3/3/2020,Mbali 01 moswue,-15.93840737,35.3494978,21/06/2019,Yes,Partially Functional,3,2,2,Missing,2,1,2,2,2,2,2,1,2,3,1,4,2,2,1,5,3,5,1,2,2,2,2,10,No,NA,No,No,No,30,Yes,https://api.mwater.co/v3/images/e0750325bd674207aff54573e0e89b5a; https://api.mwater.co/v3/images/ade4c9100f05405f994dbfc46ffd2e22,Minimal Wear,Yes,https://api.mwater.co/v3/images/975f1474fb214f7f858c3ce74e009e51,Yes,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,30,10,NA,NA,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,51.681,1
20/06/2019,Namagunda 02,-15.93873749,35.36932468,21/06/2019,Yes,Partially Functional,4,2,2,2,5,5,5,2,5,2,2,5,2,2,2,5,2,2,2,2,2,5,2,2,2,2,2,9,No,NA,No,No,Yes,27,Yes,https://api.mwater.co/v3/images/7c88e07f7ba14fa3b20599f18c4badd6; https://api.mwater.co/v3/images/e978181f7b52406da0b980a11d3e4fda,Minimal Wear,Yes,https://api.mwater.co/v3/images/7f160111cccf40d9a984ba85182e2157; https://api.mwater.co/v3/images/3f1ddebd952547c7adb6ba19dcb9ab57; https://api.mwater.co/v3/images/540019f9aa794b42b26e62fd4f3fffb5; https://api.mwater.co/v3/images/409bb6a9f13848a6a065a44f834f239a,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,27,9,TRUE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2,NA,NA,NA,NA,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,43.63,1
5/12/2019,Matenje  borehole  01,-15.9677891,35.3570901,18/06/2019,Yes,No longer exists or abandoned,4,2,5,2,4,5,5,5,5,2,3,3,3,3,2,2,2,2,3,4,2,Missing,2,4,4,2,2,9,Yes,The borehole has been nonfunctional for over two years.,No,No,No,29,Yes,https://api.mwater.co/v3/images/1cbfb33de2194efda06982769a726b3d; https://api.mwater.co/v3/images/41d440452ab746cca59c511497249766; https://api.mwater.co/v3/images/7182fdb709cb417d8b192ba03ec0fa86; https://api.mwater.co/v3/images/c9657dcc229f47c6bb8fa614cd894b35,Moderate Wear,Yes,https://api.mwater.co/v3/images/c51ec997f1354ad7adda58aeb04ad105; https://api.mwater.co/v3/images/f20c515276c54694b24a5cf8397251cd; https://api.mwater.co/v3/images/eacacbe23fed45cebee0a36ab7eb90eb; https://api.mwater.co/v3/images/0d04ffe5d0444184829c047425aa4914; https://api.mwater.co/v3/images/985ec6f4b56944c3a5ddcb23b4f21b8e; https://api.mwater.co/v3/images/043aa0f1008343929d36b8c80779affc,No,No,No,No,No,Yes,NA,NA,29,24,24,Yes,Yes,29,9,TRUE,3,FALSE,NA,TRUE,1,FALSE,NA,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,2,NA,NA,NA,NA,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,TRUE,3,TRUE,2,TRUE,1,TRUE,9,NA,NA,TRUE,1,TRUE,2,NA,NA,NA,NA,Functional,64.894,1
11/12/2019,Matenje  borehole  01,-15.9677891,35.3570901,20/06/2019,Yes,No longer exists or abandoned,4,3,5,3,4,5,5,5,5,3,3,4,3,5,5,4,4,Missing,3,3,3,3,3,Missing,5,3,3,11,Yes,"The borehole was abandoned due to collection of some parts by the political leader of the area some two years ago. There was some stones in the rising men. The parts like rods,rod hunger bundle were being kept inside the nearby house.

In addition the borehole has no committee that looks after it.",No,Yes,Yes,33,No,https://api.mwater.co/v3/images/41dc8ba6f32b4ee2a5f90222fc3115a2; https://api.mwater.co/v3/images/041e2ac759214627a1693be877815627; https://api.mwater.co/v3/images/daae7b620fda4457983862fe936a1ffb; https://api.mwater.co/v3/images/31fe74ffce764c51b656dc055a1a3df8; https://api.mwater.co/v3/images/59b32a1d90924927ad2741cae53eb1b2; https://api.mwater.co/v3/images/d58bf61ed42b4d69b15fad884932a264; https://api.mwater.co/v3/images/50ff1a81a0d343ad9d336fac71ec19aa,Significant Wear,Yes,https://api.mwater.co/v3/images/99223dee88d54f5e92fa794448602b6a; https://api.mwater.co/v3/images/0545dcf5788a4a7a95d88a501b70d9aa,Yes,NA,No,No,No,Yes,NA,NA,33,30,30,Yes,Yes,33,11,TRUE,4,NA,NA,TRUE,1,NA,NA,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,2,NA,NA,NA,NA,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,TRUE,1,NA,NA,TRUE,2,NA,NA,TRUE,3,NA,1,TRUE,NA,TRUE,4,NA,NA,NA,NA,Functional,57.931,1
8/7/2019,Khobiri borehole 01,-15.98468136,35.36931932,20/06/2019,Yes,Non-functional,5,3,3,5,3,3,3,5,5,3,5,5,5,5,3,Missing,5,4,3,4,3,4,5,3,3,3,3,8,Yes,The borehole has a very damaged head.,No,Yes,No,34,Yes,https://api.mwater.co/v3/images/5ffb226d96f6453281c4b749232ccfa9; https://api.mwater.co/v3/images/bbf44184e0634f2bb134b2bb3b0dc0bb; https://api.mwater.co/v3/images/d4d02a7ac67d43eea6db21968989c1ec,Significant Wear,Yes,https://api.mwater.co/v3/images/da5aafe4c2e24001ab7147f32ac401b8; https://api.mwater.co/v3/images/326e623aadd0471795de45c11993fb5c; https://api.mwater.co/v3/images/cc320f020b3742bfb19a11af4fbbe624; https://api.mwater.co/v3/images/6dc957465e55491ba1f3153c2e88a53b,No,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,24,8,TRUE,4,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,TRUE,1,TRUE,1,FALSE,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,59.21,1
8/7/2019,Khobiri borrhole o2,-15.9822216,35.3669676,3/7/2019,Yes,Partially Functional,2,2,2,5,2,2,3,5,5,2,5,5,2,5,5,5,2,2,2,2,2,5,2,2,3,2,3,9,No,NA,Yes,Yes,Yes,27,Yes,https://api.mwater.co/v3/images/ddd2b032a8ce4f6eb1bea792d6fa8633; https://api.mwater.co/v3/images/47e8b107f6c24d70a42ef7df0e1c612b; https://api.mwater.co/v3/images/918a090c565d4efeb53d1f77d6ecc7c9,Minimal Wear,Yes,https://api.mwater.co/v3/images/84e50bb6631d45f9bc3de5e3a1ec69fc; https://api.mwater.co/v3/images/100d2a5d15704917bc19baacf15a2d7c; https://api.mwater.co/v3/images/42a63cb4baae4e27861f61206d54851a; https://api.mwater.co/v3/images/2a3c8a3b65d143edb9ec9e2da3765fc5,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,27,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,42.56,1
19/06/2019,Kunlola   borehole 2,-15.9177267,35.3960817,19/06/2019,Yes,Partially Functional,4,3,2,Missing,3,2,2,Missing,Missing,2,2,5,3,5,4,4,2,3,3,2,3,4,3,2,3,2,3,7,Yes,Some parts were just improvised on the borehole.,Yes,Yes,No,21,Yes,https://api.mwater.co/v3/images/7e352e0382754c6ebfea9cee79ccd86f,Significant Wear,Yes,https://api.mwater.co/v3/images/0462643c372d44aa908c8e8a1049d044; https://api.mwater.co/v3/images/74e4d12ee82c408e90ade49b3a497268,No,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,21,7,NA,NA,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,2,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,69.161,1
18/06/2019,Nyalugwe borehore 01,-15.9788143,35.3888644,24/06/2019,Yes,Partially Functional,2,2,2,4,4,1,4,4,4,2,4,5,NA,4,4,4,2,2,2,2,2,5,3,3,2,2,2,11,No,NA,Yes,Yes,No,33,Yes,https://api.mwater.co/v3/images/a93ec791e9eb40ba9e2fa539ca2cf317; https://api.mwater.co/v3/images/04e339a937d9496aa2e997a6190ed3b3,Minimal Wear,Yes,https://api.mwater.co/v3/images/1aa0cb08a7c443f09f356db1625739c1,No,Yes,No,No,No,Yes,NA,NA,33,27,27,Yes,Yes,33,0,TRUE,4,NA,0,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,2,NA,0,TRUE,1,TRUE,2,NA,0,TRUE,1,TRUE,1,TRUE,1,NA,0,NA,0,NA,0,NA,0,NA,0,TRUE,11,TRUE,1,TRUE,1,NA,0,TRUE,1,NA,0,Partially Functional,58.865,1
24/06/2019,Manjomo Borehole,-15.909075,35.4570332,5/7/2019,Yes,Non-functional,5,2,2,2,5,5,5,5,5,NA,5,5,NA,5,5,5,3,2,2,2,2,5,2,2,2,3,2,13,No,NA,Yes,No,No,39,Yes,https://api.mwater.co/v3/images/95aae5b91ea54f3cbcadcfb58412d0ac; https://api.mwater.co/v3/images/94245cd5783442c988468b5b4effb27c; https://api.mwater.co/v3/images/060dbfb0b8a746e78002997f36dd5c1c,Minimal Wear,Yes,https://api.mwater.co/v3/images/e71cabfbbc3b48a5b6d94217f8257614; https://api.mwater.co/v3/images/b6d364bf58044b6c9c2fd16f8d29d2eb; https://api.mwater.co/v3/images/369cc626772845b4bef04eb2c41b029f,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,39,13,TRUE,4,NA,NA,NA,NA,NA,NA,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,NA,NA,TRUE,1,TRUE,1,NA,NA,TRUE,1,TRUE,1,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,42.887,1
17/12/2019,NEUMBA  BOREHOLE  01,-15.9223283,35.3363117,4/7/2019,Yes,Partially Functional,2,2,2,2,1,1,1,2,3,1,2,3,1,2,2,4,2,2,2,2,1,4,1,2,2,1,2,10,No,NA,No,Yes,No,30,Yes,https://api.mwater.co/v3/images/00246a770338451bbba5af800d368d81; https://api.mwater.co/v3/images/68aa13653fce4455a63bea7e520f9cb4,As New,Yes,https://api.mwater.co/v3/images/d413d38e524747d88ec2cc22cea8f468; https://api.mwater.co/v3/images/54306b4378374a49aadb27e7deaa90e0,Yes,Yes,No,No,No,No,Yes,NA,NA,NA,NA,NA,NA,31,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,2,NA,NA,NA,NA,TRUE,2,NA,NA,NA,NA,NA,NA,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,46.101,1
5/7/2019,John borehole 1,-15.6964315,35.4714933,5/7/2019,Yes,Partially Functional,5,2,2,2,2,2,2,5,5,3,5,5,5,5,5,5,5,5,2,2,2,5,3,2,2,2,2,9,Yes,Bush bearings,No,Yes,Yes,29,Yes,https://api.mwater.co/v3/images/a2f3ff738a4f4b3eb6d5021a18e0e2e7; https://api.mwater.co/v3/images/79197eb756d44614a0dc0e9033d5e40c; https://api.mwater.co/v3/images/ae848d39e24e47d48b4b9fe16d6e3cda; https://api.mwater.co/v3/images/03af0abc4a314341b8714b50f3d441df; https://api.mwater.co/v3/images/f8f81bfd2098419eb8e01824e3e948f8; https://api.mwater.co/v3/images/2dfd188835d141749ba9cfc92430019d; https://api.mwater.co/v3/images/a363ca5fb26e4fd1af851781bb2a1525; https://api.mwater.co/v3/images/7f896e7acef24ac188b237a039a2475d,Moderate Wear,Yes,https://api.mwater.co/v3/images/a96c513361c242739185d5f8b1b58069; https://api.mwater.co/v3/images/0ea010c9fccf449b9dd34b8a52aa600c,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,29,9,TRUE,4,TRUE,1,FALSE,NA,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,2,FALSE,NA,TRUE,1,TRUE,2,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,TRUE,1,NA,NA,FALSE,NA,FALSE,NA,TRUE,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,51.241,3
